employee_id,skill_name,skill_level,date_uploaded
EMP0119,Communication,Intermediate,2025-06-15
EMP0119,Tableau,Beginner,2025-06-10
EMP0119,Python,Intermediate,2025-10-20
EMP0119,Machine Learning,Advanced,2026-06-04
EMP0119,Budgeting,Beginner,2026-05-28
EMP0120,SQL,Intermediate,2026-02-05
EMP0120,Communication,Intermediate,2026-04-05
EMP0120,Budgeting,Beginner,2026-02-04
EMP0120,Python,Intermediate,2025-07-14
EMP0120,Coaching,Advanced,2025-10-15
EMP0121,Leadership,Advanced,2025-09-16
EMP0121,Agile,Advanced,2026-02-03
EMP0121,Data Analysis,Advanced,2026-03-25
EMP0122,Budgeting,Intermediate,2026-03-03
EMP0122,Data Analysis,Advanced,2025-06-29
EMP0122,Recruitment,Beginner,2025-09-11
EMP0122,Leadership,Intermediate,2026-05-03
EMP0122,Change Management,Advanced,2025-09-01
EMP0123,Machine Learning,Intermediate,2025-11-27
EMP0123,Data Analysis,Intermediate,2026-05-29
EMP0123,Coaching,Intermediate,2026-05-03
EMP0123,Budgeting,Intermediate,2026-02-03
EMP0123,Power BI,Advanced,2025-07-05
EMP0123,Tableau,Advanced,2026-04-14
EMP0123,Employment Law,Advanced,2025-12-18
EMP0124,Python,Advanced,2026-03-09
EMP0124,Recruitment,Advanced,2025-10-12
EMP0124,Employment Law,Advanced,2025-10-04
EMP0124,Budgeting,Advanced,2026-03-05
EMP0125,Excel,Beginner,2026-05-15
EMP0125,Risk Management,Beginner,2026-05-16
EMP0125,Python,Intermediate,2025-12-30
EMP0125,Communication,Advanced,2025-11-15
EMP0126,Agile,Intermediate,2026-05-13
EMP0126,Stakeholder Management,Advanced,2025-12-19
EMP0126,Python,Intermediate,2026-04-04
EMP0126,Coaching,Intermediate,2025-10-26
EMP0126,Employment Law,Intermediate,2025-10-24
EMP0126,Leadership,Intermediate,2025-12-15
EMP0126,Communication,Beginner,2025-09-25
EMP0127,Recruitment,Intermediate,2026-04-27
EMP0127,Machine Learning,Intermediate,2025-08-02
EMP0127,Stakeholder Management,Beginner,2025-08-31
EMP0127,Coaching,Intermediate,2025-12-24
EMP0127,Python,Beginner,2026-04-27
EMP0127,Tableau,Intermediate,2025-07-03
EMP0128,Change Management,Intermediate,2025-12-09
EMP0128,Risk Management,Intermediate,2026-05-16
EMP0128,Budgeting,Advanced,2025-12-08
EMP0128,Excel,Advanced,2025-10-27
EMP0128,Recruitment,Intermediate,2025-07-14
EMP0129,Excel,Advanced,2025-06-24
EMP0129,Coaching,Beginner,2026-05-22
EMP0129,Recruitment,Beginner,2025-07-30
EMP0130,Python,Intermediate,2025-12-03
EMP0130,Communication,Intermediate,2025-08-20
EMP0130,Excel,Beginner,2025-08-01
EMP0130,Leadership,Beginner,2025-06-24
EMP0130,Coaching,Intermediate,2025-11-29
EMP0130,Employment Law,Intermediate,2025-10-22
EMP0131,Communication,Intermediate,2025-12-28
EMP0131,Machine Learning,Advanced,2026-01-15
EMP0131,Recruitment,Beginner,2026-04-09
EMP0132,Project Management,Advanced,2026-04-07
EMP0132,Agile,Intermediate,2026-01-24
EMP0132,Coaching,Advanced,2025-10-21
EMP0133,Change Management,Beginner,2026-04-30
EMP0133,Agile,Intermediate,2026-03-10
EMP0133,SQL,Advanced,2025-10-22
EMP0133,Python,Beginner,2025-06-22
EMP0134,Recruitment,Beginner,2025-06-07
EMP0134,Excel,Advanced,2025-06-13
EMP0134,Change Management,Advanced,2026-03-09
EMP0134,Risk Management,Intermediate,2025-09-19
EMP0134,Communication,Beginner,2026-04-05
EMP0135,Communication,Intermediate,2025-08-27
EMP0135,Power BI,Advanced,2025-11-30
EMP0135,Agile,Intermediate,2025-08-28
EMP0135,Data Analysis,Beginner,2025-07-28
EMP0136,Excel,Advanced,2025-10-04
EMP0136,Change Management,Advanced,2025-11-08
EMP0136,Coaching,Intermediate,2025-08-16
EMP0137,Communication,Intermediate,2025-10-11
EMP0137,Employment Law,Advanced,2025-09-15
EMP0137,Excel,Intermediate,2026-04-02
EMP0138,Project Management,Advanced,2026-03-20
EMP0138,Communication,Intermediate,2026-03-14
EMP0138,Budgeting,Beginner,2025-12-23
EMP0138,Stakeholder Management,Advanced,2026-02-11
EMP0138,Agile,Intermediate,2025-09-14
EMP0138,Data Analysis,Intermediate,2026-04-27
EMP0138,Python,Intermediate,2026-02-26
EMP0139,Stakeholder Management,Advanced,2026-03-12
EMP0139,Communication,Advanced,2025-08-13
EMP0139,Change Management,Beginner,2026-03-11
EMP0139,Agile,Advanced,2025-07-22
EMP0139,Tableau,Advanced,2025-08-01
EMP0139,Python,Intermediate,2025-08-22
EMP0139,Budgeting,Beginner,2026-05-23
EMP0140,Python,Advanced,2025-11-05
EMP0140,Stakeholder Management,Advanced,2025-07-14
EMP0140,SQL,Beginner,2025-09-25
EMP0141,Change Management,Intermediate,2026-01-05
EMP0141,Tableau,Intermediate,2026-04-30
EMP0141,Agile,Advanced,2026-05-07
EMP0141,Leadership,Beginner,2025-10-24
EMP0141,Coaching,Intermediate,2025-10-02
EMP0141,Budgeting,Intermediate,2026-02-22
EMP0141,Employment Law,Intermediate,2025-07-31
EMP0142,Employment Law,Beginner,2025-11-29
EMP0142,Tableau,Advanced,2025-08-23
EMP0142,Recruitment,Beginner,2025-12-25
EMP0142,SQL,Beginner,2025-10-11
EMP0143,Stakeholder Management,Beginner,2026-04-18
EMP0143,Risk Management,Beginner,2026-01-09
EMP0143,Power BI,Intermediate,2025-07-26
EMP0144,Power BI,Intermediate,2026-03-01
EMP0144,Project Management,Beginner,2025-09-24
EMP0144,Employment Law,Advanced,2025-10-10
EMP0144,Risk Management,Intermediate,2025-12-31
EMP0144,Change Management,Intermediate,2026-05-26
EMP0144,Recruitment,Beginner,2025-11-17
EMP0145,Risk Management,Intermediate,2025-09-26
EMP0145,Power BI,Advanced,2025-07-07
EMP0145,SQL,Advanced,2025-10-09
EMP0145,Change Management,Intermediate,2025-09-05
EMP0145,Project Management,Beginner,2026-04-12
EMP0145,Data Analysis,Intermediate,2026-03-30
EMP0145,Coaching,Intermediate,2025-12-01
EMP0146,Recruitment,Beginner,2025-12-03
EMP0146,Python,Advanced,2026-01-10
EMP0146,Coaching,Beginner,2025-11-21
EMP0146,Data Analysis,Advanced,2025-10-19
EMP0146,Change Management,Advanced,2026-01-14
EMP0146,Stakeholder Management,Advanced,2025-06-23
EMP0147,Leadership,Advanced,2025-12-01
EMP0147,Communication,Beginner,2026-02-25
EMP0147,Tableau,Advanced,2025-09-19
EMP0147,SQL,Intermediate,2025-09-23
EMP0147,Project Management,Beginner,2026-05-14
EMP0147,Coaching,Beginner,2026-03-28
EMP0147,Budgeting,Advanced,2025-12-18
EMP0148,Machine Learning,Intermediate,2025-07-28
EMP0148,Risk Management,Intermediate,2026-03-15
EMP0148,Communication,Intermediate,2025-07-26
EMP0148,Change Management,Advanced,2026-01-04
EMP0148,Stakeholder Management,Advanced,2025-12-16
EMP0148,Excel,Advanced,2025-09-19
EMP0149,Agile,Advanced,2026-04-11
EMP0149,Change Management,Intermediate,2025-08-12
EMP0149,Tableau,Intermediate,2025-06-19
EMP0149,Budgeting,Advanced,2026-05-24
EMP0149,Data Analysis,Advanced,2025-10-07
EMP0149,Project Management,Intermediate,2025-07-06
EMP0149,Coaching,Advanced,2025-08-15
EMP0150,Python,Advanced,2025-07-24
EMP0150,Agile,Intermediate,2026-03-23
EMP0150,Project Management,Advanced,2026-02-02
EMP0150,Stakeholder Management,Beginner,2025-08-17
EMP0151,SQL,Intermediate,2025-11-04
EMP0151,Data Analysis,Beginner,2025-11-07
EMP0151,Risk Management,Advanced,2026-02-22
EMP0152,Machine Learning,Beginner,2025-08-23
EMP0152,Agile,Intermediate,2025-07-02
EMP0152,Python,Intermediate,2025-09-10
EMP0152,Recruitment,Intermediate,2025-12-28
EMP0152,Excel,Beginner,2025-10-14
EMP0152,Stakeholder Management,Advanced,2025-12-13
EMP0153,Recruitment,Intermediate,2026-02-11
EMP0153,Stakeholder Management,Intermediate,2026-01-10
EMP0153,Agile,Advanced,2026-02-20
EMP0153,Leadership,Advanced,2025-06-11
EMP0153,Risk Management,Intermediate,2025-12-26
EMP0153,Communication,Intermediate,2025-12-10
EMP0153,Machine Learning,Advanced,2026-01-17
EMP0154,Leadership,Beginner,2026-01-09
EMP0154,Coaching,Beginner,2026-01-10
EMP0154,Machine Learning,Advanced,2026-04-27
EMP0154,Budgeting,Intermediate,2025-10-23
EMP0154,Project Management,Advanced,2026-01-26
EMP0155,SQL,Intermediate,2026-03-28
EMP0155,Tableau,Beginner,2025-07-26
EMP0155,Stakeholder Management,Advanced,2025-08-10
EMP0155,Risk Management,Beginner,2026-02-02
EMP0155,Agile,Beginner,2025-06-29
EMP0155,Recruitment,Advanced,2026-02-11
EMP0156,Python,Advanced,2025-10-08
EMP0156,Leadership,Beginner,2025-06-23
EMP0156,Budgeting,Beginner,2026-06-04
EMP0156,Project Management,Advanced,2026-03-18
EMP0157,Agile,Intermediate,2025-07-11
EMP0157,Tableau,Beginner,2026-04-22
EMP0157,SQL,Advanced,2025-08-17
EMP0157,Coaching,Beginner,2025-09-06
EMP0157,Communication,Advanced,2026-05-18
EMP0157,Project Management,Beginner,2025-11-05
EMP0158,Python,Advanced,2026-01-09
EMP0158,Coaching,Beginner,2026-06-02
EMP0158,Agile,Intermediate,2025-08-20
EMP0158,Excel,Advanced,2026-04-13
EMP0159,Change Management,Advanced,2025-10-10
EMP0159,Risk Management,Intermediate,2026-02-28
EMP0159,Agile,Beginner,2025-12-19
EMP0159,Machine Learning,Beginner,2025-10-15
EMP0159,Excel,Advanced,2026-01-26
EMP0160,Data Analysis,Advanced,2026-02-28
EMP0160,Employment Law,Beginner,2025-07-29
EMP0160,Change Management,Advanced,2025-11-11
EMP0160,Agile,Intermediate,2025-09-16
EMP0161,Excel,Intermediate,2025-12-23
EMP0161,Coaching,Beginner,2026-06-03
EMP0161,Leadership,Intermediate,2025-11-22
EMP0161,Tableau,Beginner,2025-10-21
EMP0161,Risk Management,Intermediate,2025-12-20
EMP0162,Data Analysis,Beginner,2025-06-30
EMP0162,Stakeholder Management,Beginner,2025-10-11
EMP0162,Recruitment,Intermediate,2026-03-17
EMP0162,Agile,Intermediate,2025-06-20
EMP0162,Leadership,Advanced,2025-06-11
EMP0163,Leadership,Beginner,2026-03-30
EMP0163,Change Management,Intermediate,2026-03-20
EMP0163,Recruitment,Intermediate,2025-07-31
EMP0163,Machine Learning,Intermediate,2025-11-06
EMP0163,Tableau,Advanced,2025-08-29
EMP0164,Tableau,Beginner,2025-09-10
EMP0164,SQL,Intermediate,2025-09-09
EMP0164,Power BI,Advanced,2025-12-03
EMP0164,Employment Law,Beginner,2025-08-22
EMP0164,Coaching,Beginner,2026-05-06
EMP0164,Change Management,Advanced,2025-09-21
EMP0165,Tableau,Advanced,2025-10-23
EMP0165,Communication,Beginner,2025-06-23
EMP0165,Project Management,Beginner,2025-08-12
EMP0165,Agile,Intermediate,2026-04-21
EMP0166,Risk Management,Advanced,2026-05-08
EMP0166,Python,Advanced,2025-10-13
EMP0166,Tableau,Advanced,2025-12-31
EMP0166,Excel,Advanced,2026-05-26
EMP0166,Stakeholder Management,Intermediate,2026-01-27
EMP0166,SQL,Beginner,2026-02-15
EMP0166,Power BI,Advanced,2026-04-30
EMP0167,Budgeting,Advanced,2026-05-07
EMP0167,Recruitment,Beginner,2025-10-08
EMP0167,Excel,Beginner,2026-01-11
EMP0168,Project Management,Intermediate,2025-11-26
EMP0168,Communication,Beginner,2025-06-22
EMP0168,Budgeting,Advanced,2025-09-03
EMP0168,Tableau,Beginner,2025-07-07
EMP0168,SQL,Intermediate,2026-04-07
EMP0168,Power BI,Beginner,2025-09-04
EMP0169,Machine Learning,Beginner,2026-01-05
EMP0169,Communication,Intermediate,2025-06-27
EMP0169,Power BI,Advanced,2025-09-01
EMP0169,Budgeting,Intermediate,2025-09-07
EMP0169,Data Analysis,Intermediate,2026-02-09
EMP0169,Coaching,Beginner,2025-10-14
EMP0170,Communication,Beginner,2026-05-21
EMP0170,Stakeholder Management,Advanced,2025-11-04
EMP0170,SQL,Advanced,2026-05-29
EMP0170,Risk Management,Beginner,2026-02-21
EMP0170,Recruitment,Beginner,2026-04-16
EMP0171,Python,Intermediate,2026-02-07
EMP0171,Risk Management,Advanced,2026-02-15
EMP0171,Tableau,Beginner,2026-03-27
EMP0171,Leadership,Advanced,2026-01-09
EMP0171,Recruitment,Beginner,2025-08-16
EMP0171,Data Analysis,Intermediate,2025-08-15
EMP0171,SQL,Advanced,2025-06-27
EMP0172,Power BI,Beginner,2025-11-07
EMP0172,Change Management,Intermediate,2026-01-17
EMP0172,Communication,Beginner,2025-08-25
EMP0172,Employment Law,Advanced,2026-03-09
EMP0172,Stakeholder Management,Advanced,2025-06-24
EMP0173,Tableau,Intermediate,2025-09-11
EMP0173,Agile,Intermediate,2025-06-15
EMP0173,Python,Intermediate,2025-11-09
EMP0173,Project Management,Beginner,2026-01-04
EMP0173,Employment Law,Intermediate,2026-03-04
EMP0173,Budgeting,Advanced,2025-10-07
EMP0174,Power BI,Intermediate,2026-05-08
EMP0174,Change Management,Advanced,2025-11-07
EMP0174,Communication,Intermediate,2025-08-25
EMP0174,Coaching,Advanced,2026-03-30
EMP0175,Power BI,Intermediate,2025-11-29
EMP0175,Stakeholder Management,Beginner,2025-09-05
EMP0175,SQL,Advanced,2026-03-01
EMP0175,Project Management,Beginner,2026-01-20
EMP0175,Employment Law,Intermediate,2025-06-27
EMP0175,Python,Advanced,2025-08-02
EMP0176,Excel,Intermediate,2026-02-20
EMP0176,SQL,Intermediate,2026-01-02
EMP0176,Machine Learning,Beginner,2026-02-18
EMP0177,Leadership,Advanced,2025-06-11
EMP0177,Agile,Beginner,2025-11-15
EMP0177,Power BI,Beginner,2025-08-28
EMP0177,Recruitment,Intermediate,2026-01-13
EMP0178,Risk Management,Intermediate,2025-10-11
EMP0178,Recruitment,Beginner,2025-10-09
EMP0178,Change Management,Intermediate,2026-02-22
EMP0178,Communication,Intermediate,2025-12-28
EMP0178,Project Management,Intermediate,2026-05-14
EMP0178,Stakeholder Management,Advanced,2026-02-13
EMP0179,Data Analysis,Beginner,2026-02-26
EMP0179,Stakeholder Management,Intermediate,2026-02-09
EMP0179,Budgeting,Intermediate,2025-08-19
EMP0179,Communication,Beginner,2025-09-24
EMP0180,Employment Law,Intermediate,2026-03-12
EMP0180,Stakeholder Management,Advanced,2025-12-08
EMP0180,Agile,Beginner,2026-03-27
EMP0180,Recruitment,Advanced,2025-08-31
EMP0180,Tableau,Intermediate,2026-03-04
EMP0180,Risk Management,Advanced,2025-07-13
EMP0180,Power BI,Beginner,2025-09-11
EMP0181,Excel,Intermediate,2026-03-28
EMP0181,Python,Advanced,2026-02-08
EMP0181,Data Analysis,Beginner,2025-06-09
EMP0182,Data Analysis,Beginner,2025-07-25
EMP0182,SQL,Advanced,2025-06-30
EMP0182,Risk Management,Advanced,2025-10-02
EMP0182,Project Management,Advanced,2025-09-30
EMP0183,Data Analysis,Beginner,2025-09-08
EMP0183,Budgeting,Advanced,2026-01-17
EMP0183,Tableau,Advanced,2026-01-11
EMP0184,Machine Learning,Beginner,2026-04-18
EMP0184,Budgeting,Advanced,2026-03-22
EMP0184,Project Management,Beginner,2026-02-28
EMP0185,Machine Learning,Intermediate,2025-11-11
EMP0185,Stakeholder Management,Intermediate,2025-08-21
EMP0185,Recruitment,Beginner,2025-06-15
EMP0185,Communication,Beginner,2026-01-04
EMP0185,Coaching,Advanced,2026-04-26
EMP0185,SQL,Advanced,2025-07-09
EMP0185,Python,Beginner,2026-04-20
EMP0186,Coaching,Advanced,2026-03-11
EMP0186,Tableau,Beginner,2025-09-24
EMP0186,Agile,Intermediate,2025-07-11
EMP0186,Data Analysis,Intermediate,2025-08-21
EMP0186,Employment Law,Beginner,2025-09-09
EMP0186,Risk Management,Beginner,2026-02-09
EMP0187,Agile,Beginner,2025-06-21
EMP0187,Stakeholder Management,Intermediate,2025-09-01
EMP0187,Python,Advanced,2025-07-05
EMP0187,Risk Management,Beginner,2026-03-07
EMP0188,Data Analysis,Advanced,2025-11-15
EMP0188,SQL,Beginner,2026-01-04
EMP0188,Communication,Beginner,2025-08-22
EMP0188,Coaching,Beginner,2025-08-20
EMP0188,Budgeting,Intermediate,2025-06-25
EMP0189,Employment Law,Advanced,2025-12-11
EMP0189,Coaching,Beginner,2026-04-17
EMP0189,Communication,Intermediate,2026-02-08
EMP0189,Machine Learning,Beginner,2025-12-14
EMP0189,Recruitment,Advanced,2025-07-27
EMP0189,Budgeting,Advanced,2025-11-15
EMP0189,Python,Intermediate,2026-05-22
EMP0190,Risk Management,Intermediate,2025-10-28
EMP0190,Agile,Beginner,2025-06-23
EMP0190,Power BI,Advanced,2025-07-03
EMP0190,Project Management,Intermediate,2026-04-24
EMP0190,Stakeholder Management,Advanced,2026-01-06
EMP0191,Excel,Intermediate,2025-06-07
EMP0191,Tableau,Advanced,2026-03-20
EMP0191,Stakeholder Management,Advanced,2025-11-19
EMP0191,Machine Learning,Intermediate,2025-12-04
EMP0192,Excel,Intermediate,2025-12-04
EMP0192,Data Analysis,Intermediate,2026-04-15
EMP0192,Change Management,Beginner,2026-04-23
EMP0193,Budgeting,Beginner,2026-04-22
EMP0193,Risk Management,Intermediate,2025-08-27
EMP0193,Tableau,Beginner,2025-08-05
EMP0193,Python,Advanced,2025-12-22
EMP0194,Data Analysis,Advanced,2025-08-24
EMP0194,Change Management,Beginner,2025-08-18
EMP0194,Budgeting,Advanced,2026-03-12
EMP0194,SQL,Advanced,2025-11-24
EMP0194,Coaching,Beginner,2026-03-27
EMP0194,Python,Intermediate,2026-01-03
EMP0195,Agile,Intermediate,2025-11-03
EMP0195,Communication,Intermediate,2025-10-02
EMP0195,Excel,Beginner,2025-12-04
EMP0195,Tableau,Intermediate,2026-01-31
EMP0195,SQL,Advanced,2025-07-21
EMP0196,SQL,Intermediate,2025-12-18
EMP0196,Risk Management,Advanced,2025-11-24
EMP0196,Leadership,Intermediate,2025-10-24
EMP0196,Excel,Intermediate,2025-10-29
EMP0196,Communication,Advanced,2025-08-06
EMP0196,Data Analysis,Beginner,2026-01-04
EMP0197,SQL,Intermediate,2026-01-08
EMP0197,Agile,Advanced,2025-06-16
EMP0197,Employment Law,Advanced,2025-09-28
EMP0197,Excel,Advanced,2026-02-02
EMP0197,Tableau,Intermediate,2025-11-26
EMP0198,Coaching,Beginner,2025-08-07
EMP0198,Recruitment,Advanced,2026-03-06
EMP0198,Leadership,Advanced,2025-08-29
EMP0198,Risk Management,Beginner,2025-10-13
EMP0198,Change Management,Advanced,2026-02-19
EMP0199,Change Management,Advanced,2026-01-02
EMP0199,Excel,Beginner,2026-01-28
EMP0199,Budgeting,Advanced,2026-03-20
EMP0199,Employment Law,Advanced,2025-11-02
EMP0199,Power BI,Intermediate,2026-04-30
EMP0199,Machine Learning,Intermediate,2025-08-04
EMP0200,Coaching,Intermediate,2025-06-12
EMP0200,Machine Learning,Advanced,2025-08-06
EMP0200,Budgeting,Advanced,2026-04-24
EMP0200,Stakeholder Management,Beginner,2026-01-30
EMP0200,Data Analysis,Advanced,2025-07-01
EMP0200,Tableau,Intermediate,2026-03-13
EMP0201,Python,Beginner,2026-01-25
EMP0201,Coaching,Beginner,2025-09-18
EMP0201,Employment Law,Advanced,2025-09-14
EMP0201,Machine Learning,Advanced,2025-08-13
EMP0201,SQL,Advanced,2025-08-16
EMP0201,Tableau,Beginner,2025-10-21
EMP0201,Data Analysis,Intermediate,2025-11-18
EMP0202,Machine Learning,Intermediate,2025-11-06
EMP0202,Communication,Beginner,2026-04-08
EMP0202,Recruitment,Advanced,2026-03-26
EMP0202,Data Analysis,Intermediate,2025-12-29
EMP0202,Power BI,Intermediate,2025-10-16
EMP0202,Python,Beginner,2025-09-13
EMP0203,Recruitment,Intermediate,2025-12-25
EMP0203,Agile,Beginner,2026-01-04
EMP0203,Leadership,Beginner,2025-06-08
EMP0203,Power BI,Beginner,2026-05-26
EMP0203,Tableau,Intermediate,2025-07-10
EMP0203,Budgeting,Beginner,2025-06-25
EMP0204,Power BI,Beginner,2025-12-19
EMP0204,Machine Learning,Advanced,2025-10-31
EMP0204,Project Management,Intermediate,2026-02-08
EMP0204,Stakeholder Management,Intermediate,2025-07-19
EMP0205,Project Management,Advanced,2025-07-27
EMP0205,Budgeting,Beginner,2025-10-19
EMP0205,Coaching,Advanced,2025-10-30
EMP0205,Data Analysis,Intermediate,2026-06-04
EMP0206,SQL,Beginner,2025-09-05
EMP0206,Stakeholder Management,Beginner,2025-12-01
EMP0206,Excel,Intermediate,2026-02-26
EMP0206,Change Management,Intermediate,2026-04-09
EMP0207,Agile,Advanced,2025-11-18
EMP0207,Machine Learning,Advanced,2026-04-09
EMP0207,Employment Law,Intermediate,2025-12-08
EMP0207,Change Management,Intermediate,2025-07-25
EMP0207,SQL,Beginner,2025-06-27
EMP0208,Excel,Intermediate,2026-04-08
EMP0208,Communication,Beginner,2025-11-27
EMP0208,Employment Law,Advanced,2026-03-26
EMP0208,Python,Advanced,2025-11-20
EMP0208,Leadership,Intermediate,2025-08-05
EMP0209,Coaching,Advanced,2025-09-04
EMP0209,Budgeting,Advanced,2025-07-11
EMP0209,Project Management,Beginner,2025-08-26
EMP0209,Power BI,Beginner,2025-09-29
EMP0210,Communication,Advanced,2026-05-10
EMP0210,Project Management,Intermediate,2026-06-02
EMP0210,Employment Law,Intermediate,2026-03-29
EMP0210,Budgeting,Beginner,2025-11-22
EMP0210,Power BI,Advanced,2025-09-21
EMP0211,Budgeting,Intermediate,2026-03-13
EMP0211,Agile,Beginner,2025-08-21
EMP0211,Tableau,Beginner,2026-02-14
EMP0211,Recruitment,Intermediate,2026-05-21
EMP0211,Machine Learning,Intermediate,2026-02-11
EMP0211,Power BI,Advanced,2026-01-10
EMP0212,Risk Management,Beginner,2026-01-20
EMP0212,Agile,Advanced,2025-12-01
EMP0212,Leadership,Advanced,2026-05-16
EMP0212,Change Management,Advanced,2025-10-24
EMP0213,SQL,Intermediate,2026-05-21
EMP0213,Budgeting,Intermediate,2026-01-23
EMP0213,Leadership,Intermediate,2026-04-23
EMP0213,Recruitment,Intermediate,2026-04-07
EMP0213,Machine Learning,Beginner,2026-02-19
EMP0213,Employment Law,Advanced,2025-08-09
EMP0213,Agile,Advanced,2025-12-09
EMP0214,Budgeting,Advanced,2025-12-09
EMP0214,Project Management,Advanced,2026-01-14
EMP0214,Communication,Advanced,2025-09-04
EMP0214,Coaching,Beginner,2025-12-23
EMP0214,Leadership,Advanced,2026-01-08
EMP0214,Tableau,Intermediate,2025-08-17
EMP0214,Data Analysis,Intermediate,2025-09-16
EMP0215,Communication,Intermediate,2025-07-06
EMP0215,Budgeting,Beginner,2025-06-12
EMP0215,Python,Beginner,2026-01-30
EMP0216,Employment Law,Beginner,2025-08-15
EMP0216,Power BI,Advanced,2026-01-20
EMP0216,Coaching,Advanced,2025-11-06
EMP0216,Machine Learning,Intermediate,2025-10-18
EMP0217,Excel,Advanced,2025-11-30
EMP0217,Coaching,Intermediate,2025-09-30
EMP0217,Stakeholder Management,Intermediate,2025-08-13
EMP0218,Excel,Beginner,2025-09-06
